performance_id,piece_id,source,split,midi_perfm,annot_file,feature_file,performance_MIDI_external
S_1220,445,ASAP,train,../../asap-dataset/Schubert/Piano_Sonatas/664-3/KabuliL12M.mid,../../asap-dataset/Schubert/Piano_Sonatas/664-3/KabuliL12M_annotations.txt,PM2S_workspace\S_1220.pkl,{ASAP}/Schubert/Piano_Sonatas/664-3/KabuliL12M.mid
S_1221,445,ASAP,train,../../asap-dataset/Schubert/Piano_Sonatas/664-3/Lin07.mid,../../asap-dataset/Schubert/Piano_Sonatas/664-3/Lin07_annotations.txt,PM2S_workspace\S_1221.pkl,{ASAP}/Schubert/Piano_Sonatas/664-3/Lin07.mid
S_1222,446,ASAP,train,../../asap-dataset/Schubert/Piano_Sonatas/894-2/KimSY16.mid,../../asap-dataset/Schubert/Piano_Sonatas/894-2/KimSY16_annotations.txt,PM2S_workspace\S_1222.pkl,{ASAP}/Schubert/Piano_Sonatas/894-2/KimSY16.mid
S_1223,446,ASAP,train,../../asap-dataset/Schubert/Piano_Sonatas/894-2/LEE_K08.mid,../../asap-dataset/Schubert/Piano_Sonatas/894-2/LEE_K08_annotations.txt,PM2S_workspace\S_1223.pkl,{ASAP}/Schubert/Piano_Sonatas/894-2/LEE_K08.mid
S_1224,446,ASAP,train,../../asap-dataset/Schubert/Piano_Sonatas/894-2/Yeletskiy08M.mid,../../asap-dataset/Schubert/Piano_Sonatas/894-2/Yeletskiy08M_annotations.txt,PM2S_workspace\S_1224.pkl,{ASAP}/Schubert/Piano_Sonatas/894-2/Yeletskiy08M.mid
S_1225,446,ASAP,train,../../asap-dataset/Schubert/Piano_Sonatas/894-2_no_repeat/BianF14.mid,../../asap-dataset/Schubert/Piano_Sonatas/894-2_no_repeat/BianF14_annotations.txt,PM2S_workspace\S_1225.pkl,{ASAP}/Schubert/Piano_Sonatas/894-2_no_repeat/BianF14.mid
S_1226,446,ASAP,train,../../asap-dataset/Schubert/Piano_Sonatas/894-2_no_repeat/CHEN11M.mid,../../asap-dataset/Schubert/Piano_Sonatas/894-2_no_repeat/CHEN11M_annotations.txt,PM2S_workspace\S_1226.pkl,{ASAP}/Schubert/Piano_Sonatas/894-2_no_repeat/CHEN11M.mid
S_1227,446,ASAP,train,../../asap-dataset/Schubert/Piano_Sonatas/894-2_no_repeat/Chan01.mid,../../asap-dataset/Schubert/Piano_Sonatas/894-2_no_repeat/Chan01_annotations.txt,PM2S_workspace\S_1227.pkl,{ASAP}/Schubert/Piano_Sonatas/894-2_no_repeat/Chan01.mid
S_1228,446,ASAP,train,../../asap-dataset/Schubert/Piano_Sonatas/894-2_no_repeat/HouY09.mid,../../asap-dataset/Schubert/Piano_Sonatas/894-2_no_repeat/HouY09_annotations.txt,PM2S_workspace\S_1228.pkl,{ASAP}/Schubert/Piano_Sonatas/894-2_no_repeat/HouY09.mid
S_1229,446,ASAP,train,../../asap-dataset/Schubert/Piano_Sonatas/894-2_no_repeat/Lee10M.mid,../../asap-dataset/Schubert/Piano_Sonatas/894-2_no_repeat/Lee10M_annotations.txt,PM2S_workspace\S_1229.pkl,{ASAP}/Schubert/Piano_Sonatas/894-2_no_repeat/Lee10M.mid
S_1230,446,ASAP,train,../../asap-dataset/Schubert/Piano_Sonatas/894-2_no_repeat/SINKEV12M.mid,../../asap-dataset/Schubert/Piano_Sonatas/894-2_no_repeat/SINKEV12M_annotations.txt,PM2S_workspace\S_1230.pkl,{ASAP}/Schubert/Piano_Sonatas/894-2_no_repeat/SINKEV12M.mid
S_1231,447,ASAP,train,../../asap-dataset/Schubert/Wanderer_fantasie/Kolessova02.mid,../../asap-dataset/Schubert/Wanderer_fantasie/Kolessova02_annotations.txt,PM2S_workspace\S_1231.pkl,{ASAP}/Schubert/Wanderer_fantasie/Kolessova02.mid
S_1232,447,ASAP,train,../../asap-dataset/Schubert/Wanderer_fantasie/Larionova05M.mid,../../asap-dataset/Schubert/Wanderer_fantasie/Larionova05M_annotations.txt,PM2S_workspace\S_1232.pkl,{ASAP}/Schubert/Wanderer_fantasie/Larionova05M.mid
S_1233,447,ASAP,train,../../asap-dataset/Schubert/Wanderer_fantasie/SunY10M.mid,../../asap-dataset/Schubert/Wanderer_fantasie/SunY10M_annotations.txt,PM2S_workspace\S_1233.pkl,{ASAP}/Schubert/Wanderer_fantasie/SunY10M.mid
S_1234,452,ASAP,train,../../asap-dataset/Schumann/Arabeske/Min09M.mid,../../asap-dataset/Schumann/Arabeske/Min09M_annotations.txt,PM2S_workspace\S_1234.pkl,{ASAP}/Schumann/Arabeske/Min09M.mid
S_1235,452,ASAP,train,../../asap-dataset/Schumann/Arabeske/ParkS15M.mid,../../asap-dataset/Schumann/Arabeske/ParkS15M_annotations.txt,PM2S_workspace\S_1235.pkl,{ASAP}/Schumann/Arabeske/ParkS15M.mid
S_1236,466,ASAP,train,../../asap-dataset/Schumann/Kreisleriana/1/ParkJH04M.mid,../../asap-dataset/Schumann/Kreisleriana/1/ParkJH04M_annotations.txt,PM2S_workspace\S_1236.pkl,{ASAP}/Schumann/Kreisleriana/1/ParkJH04M.mid
S_1237,466,ASAP,train,../../asap-dataset/Schumann/Kreisleriana/1/Yarden09M.mid,../../asap-dataset/Schumann/Kreisleriana/1/Yarden09M_annotations.txt,PM2S_workspace\S_1237.pkl,{ASAP}/Schumann/Kreisleriana/1/Yarden09M.mid
S_1238,466,ASAP,train,../../asap-dataset/Schumann/Kreisleriana/1_no_first_repeat/JohannsonP02M.mid,../../asap-dataset/Schumann/Kreisleriana/1_no_first_repeat/JohannsonP02M_annotations.txt,PM2S_workspace\S_1238.pkl,{ASAP}/Schumann/Kreisleriana/1_no_first_repeat/JohannsonP02M.mid
S_1239,467,ASAP,train,../../asap-dataset/Schumann/Kreisleriana/2/JohannsonP03.mid,../../asap-dataset/Schumann/Kreisleriana/2/JohannsonP03_annotations.txt,PM2S_workspace\S_1239.pkl,{ASAP}/Schumann/Kreisleriana/2/JohannsonP03.mid
S_1240,467,ASAP,train,../../asap-dataset/Schumann/Kreisleriana/2/ParkJH05.mid,../../asap-dataset/Schumann/Kreisleriana/2/ParkJH05_annotations.txt,PM2S_workspace\S_1240.pkl,{ASAP}/Schumann/Kreisleriana/2/ParkJH05.mid
S_1241,467,ASAP,train,../../asap-dataset/Schumann/Kreisleriana/2/Yarden09.mid,../../asap-dataset/Schumann/Kreisleriana/2/Yarden09_annotations.txt,PM2S_workspace\S_1241.pkl,{ASAP}/Schumann/Kreisleriana/2/Yarden09.mid
S_1242,468,ASAP,--,../../asap-dataset/Schumann/Kreisleriana/3/JohannsonP04.mid,../../asap-dataset/Schumann/Kreisleriana/3/JohannsonP04_annotations.txt,PM2S_workspace\S_1242.pkl,{ASAP}/Schumann/Kreisleriana/3/JohannsonP04.mid
S_1243,468,ASAP,--,../../asap-dataset/Schumann/Kreisleriana/3/ParkJH06.mid,../../asap-dataset/Schumann/Kreisleriana/3/ParkJH06_annotations.txt,PM2S_workspace\S_1243.pkl,{ASAP}/Schumann/Kreisleriana/3/ParkJH06.mid
S_1244,468,ASAP,--,../../asap-dataset/Schumann/Kreisleriana/3/Yarden09.mid,../../asap-dataset/Schumann/Kreisleriana/3/Yarden09_annotations.txt,PM2S_workspace\S_1244.pkl,{ASAP}/Schumann/Kreisleriana/3/Yarden09.mid
S_1245,469,ASAP,--,../../asap-dataset/Schumann/Kreisleriana/4/ParkJH07.mid,../../asap-dataset/Schumann/Kreisleriana/4/ParkJH07_annotations.txt,PM2S_workspace\S_1245.pkl,{ASAP}/Schumann/Kreisleriana/4/ParkJH07.mid
S_1246,469,ASAP,--,../../asap-dataset/Schumann/Kreisleriana/4/Yarden09.mid,../../asap-dataset/Schumann/Kreisleriana/4/Yarden09_annotations.txt,PM2S_workspace\S_1246.pkl,{ASAP}/Schumann/Kreisleriana/4/Yarden09.mid
S_1247,470,ASAP,valid,../../asap-dataset/Schumann/Kreisleriana/5/JohannsonP06.mid,../../asap-dataset/Schumann/Kreisleriana/5/JohannsonP06_annotations.txt,PM2S_workspace\S_1247.pkl,{ASAP}/Schumann/Kreisleriana/5/JohannsonP06.mid
S_1248,470,ASAP,valid,../../asap-dataset/Schumann/Kreisleriana/5/ParkJH08.mid,../../asap-dataset/Schumann/Kreisleriana/5/ParkJH08_annotations.txt,PM2S_workspace\S_1248.pkl,{ASAP}/Schumann/Kreisleriana/5/ParkJH08.mid
S_1249,470,ASAP,valid,../../asap-dataset/Schumann/Kreisleriana/5/Yarden09.mid,../../asap-dataset/Schumann/Kreisleriana/5/Yarden09_annotations.txt,PM2S_workspace\S_1249.pkl,{ASAP}/Schumann/Kreisleriana/5/Yarden09.mid
S_1250,471,ASAP,train,../../asap-dataset/Schumann/Kreisleriana/6/JohannsonP07.mid,../../asap-dataset/Schumann/Kreisleriana/6/JohannsonP07_annotations.txt,PM2S_workspace\S_1250.pkl,{ASAP}/Schumann/Kreisleriana/6/JohannsonP07.mid
S_1251,471,ASAP,train,../../asap-dataset/Schumann/Kreisleriana/6/ParkJH09.mid,../../asap-dataset/Schumann/Kreisleriana/6/ParkJH09_annotations.txt,PM2S_workspace\S_1251.pkl,{ASAP}/Schumann/Kreisleriana/6/ParkJH09.mid
S_1252,471,ASAP,train,../../asap-dataset/Schumann/Kreisleriana/6/Yarden09.mid,../../asap-dataset/Schumann/Kreisleriana/6/Yarden09_annotations.txt,PM2S_workspace\S_1252.pkl,{ASAP}/Schumann/Kreisleriana/6/Yarden09.mid
S_1253,472,ASAP,train,../../asap-dataset/Schumann/Kreisleriana/7/JohannsonP08.mid,../../asap-dataset/Schumann/Kreisleriana/7/JohannsonP08_annotations.txt,PM2S_workspace\S_1253.pkl,{ASAP}/Schumann/Kreisleriana/7/JohannsonP08.mid
S_1254,472,ASAP,train,../../asap-dataset/Schumann/Kreisleriana/7/ParkJH10.mid,../../asap-dataset/Schumann/Kreisleriana/7/ParkJH10_annotations.txt,PM2S_workspace\S_1254.pkl,{ASAP}/Schumann/Kreisleriana/7/ParkJH10.mid
S_1255,472,ASAP,train,../../asap-dataset/Schumann/Kreisleriana/7/Yarden09.mid,../../asap-dataset/Schumann/Kreisleriana/7/Yarden09_annotations.txt,PM2S_workspace\S_1255.pkl,{ASAP}/Schumann/Kreisleriana/7/Yarden09.mid
S_1256,474,ASAP,train,../../asap-dataset/Schumann/Toccata/BENABD04.mid,../../asap-dataset/Schumann/Toccata/BENABD04_annotations.txt,PM2S_workspace\S_1256.pkl,{ASAP}/Schumann/Toccata/BENABD04.mid
S_1257,474,ASAP,train,../../asap-dataset/Schumann/Toccata/BENABD10.mid,../../asap-dataset/Schumann/Toccata/BENABD10_annotations.txt,PM2S_workspace\S_1257.pkl,{ASAP}/Schumann/Toccata/BENABD10.mid
S_1258,474,ASAP,train,../../asap-dataset/Schumann/Toccata/Dulu03.mid,../../asap-dataset/Schumann/Toccata/Dulu03_annotations.txt,PM2S_workspace\S_1258.pkl,{ASAP}/Schumann/Toccata/Dulu03.mid
S_1259,474,ASAP,train,../../asap-dataset/Schumann/Toccata/DupreeF13M.mid,../../asap-dataset/Schumann/Toccata/DupreeF13M_annotations.txt,PM2S_workspace\S_1259.pkl,{ASAP}/Schumann/Toccata/DupreeF13M.mid
S_1260,475,ASAP,train,../../asap-dataset/Schumann/Toccata_repeat/WangY07M.mid,../../asap-dataset/Schumann/Toccata_repeat/WangY07M_annotations.txt,PM2S_workspace\S_1260.pkl,{ASAP}/Schumann/Toccata_repeat/WangY07M.mid
S_1261,475,ASAP,train,../../asap-dataset/Schumann/Toccata_repeat/Zhdanov06.mid,../../asap-dataset/Schumann/Toccata_repeat/Zhdanov06_annotations.txt,PM2S_workspace\S_1261.pkl,{ASAP}/Schumann/Toccata_repeat/Zhdanov06.mid
S_1262,478,ASAP,train,../../asap-dataset/Scriabin/Etudes_op_8/11/Shi03.mid,../../asap-dataset/Scriabin/Etudes_op_8/11/Shi03_annotations.txt,PM2S_workspace\S_1262.pkl,{ASAP}/Scriabin/Etudes_op_8/11/Shi03.mid
S_1263,478,ASAP,train,../../asap-dataset/Scriabin/Etudes_op_8/11/Shi08M.mid,../../asap-dataset/Scriabin/Etudes_op_8/11/Shi08M_annotations.txt,PM2S_workspace\S_1263.pkl,{ASAP}/Scriabin/Etudes_op_8/11/Shi08M.mid
S_1264,478,ASAP,train,../../asap-dataset/Scriabin/Etudes_op_8/11/YeF09.mid,../../asap-dataset/Scriabin/Etudes_op_8/11/YeF09_annotations.txt,PM2S_workspace\S_1264.pkl,{ASAP}/Scriabin/Etudes_op_8/11/YeF09.mid
S_1265,479,ASAP,train,../../asap-dataset/Scriabin/Sonatas/5/ChernovA06M.mid,../../asap-dataset/Scriabin/Sonatas/5/ChernovA06M_annotations.txt,PM2S_workspace\S_1265.pkl,{ASAP}/Scriabin/Sonatas/5/ChernovA06M.mid
S_1266,479,ASAP,train,../../asap-dataset/Scriabin/Sonatas/5/FALIKS06.mid,../../asap-dataset/Scriabin/Sonatas/5/FALIKS06_annotations.txt,PM2S_workspace\S_1266.pkl,{ASAP}/Scriabin/Sonatas/5/FALIKS06.mid
S_1267,479,ASAP,train,../../asap-dataset/Scriabin/Sonatas/5/FaB05M.mid,../../asap-dataset/Scriabin/Sonatas/5/FaB05M_annotations.txt,PM2S_workspace\S_1267.pkl,{ASAP}/Scriabin/Sonatas/5/FaB05M.mid
S_1268,479,ASAP,train,../../asap-dataset/Scriabin/Sonatas/5/GarritsonL06M.mid,../../asap-dataset/Scriabin/Sonatas/5/GarritsonL06M_annotations.txt,PM2S_workspace\S_1268.pkl,{ASAP}/Scriabin/Sonatas/5/GarritsonL06M.mid
S_1269,479,ASAP,train,../../asap-dataset/Scriabin/Sonatas/5/Ko07M.mid,../../asap-dataset/Scriabin/Sonatas/5/Ko07M_annotations.txt,PM2S_workspace\S_1269.pkl,{ASAP}/Scriabin/Sonatas/5/Ko07M.mid
S_1270,479,ASAP,train,../../asap-dataset/Scriabin/Sonatas/5/Na03.mid,../../asap-dataset/Scriabin/Sonatas/5/Na03_annotations.txt,PM2S_workspace\S_1270.pkl,{ASAP}/Scriabin/Sonatas/5/Na03.mid
S_1271,479,ASAP,train,../../asap-dataset/Scriabin/Sonatas/5/Na07M.mid,../../asap-dataset/Scriabin/Sonatas/5/Na07M_annotations.txt,PM2S_workspace\S_1271.pkl,{ASAP}/Scriabin/Sonatas/5/Na07M.mid
S_1272,479,ASAP,train,../../asap-dataset/Scriabin/Sonatas/5/TET02.mid,../../asap-dataset/Scriabin/Sonatas/5/TET02_annotations.txt,PM2S_workspace\S_1272.pkl,{ASAP}/Scriabin/Sonatas/5/TET02.mid
S_1273,479,ASAP,train,../../asap-dataset/Scriabin/Sonatas/5/Yeletskiy02.mid,../../asap-dataset/Scriabin/Sonatas/5/Yeletskiy02_annotations.txt,PM2S_workspace\S_1273.pkl,{ASAP}/Scriabin/Sonatas/5/Yeletskiy02.mid
S_1274,479,ASAP,train,../../asap-dataset/Scriabin/Sonatas/5/Yeletskiy07M.mid,../../asap-dataset/Scriabin/Sonatas/5/Yeletskiy07M_annotations.txt,PM2S_workspace\S_1274.pkl,{ASAP}/Scriabin/Sonatas/5/Yeletskiy07M.mid
S_1275,1,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Albeniz/alb_esp1.mid,--,PM2S_workspace\S_1275.pkl,{CPM}/midis/Albeniz/alb_esp1.mid
S_1276,2,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Albeniz/alb_esp2.mid,--,PM2S_workspace\S_1276.pkl,{CPM}/midis/Albeniz/alb_esp2.mid
S_1277,3,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Albeniz/alb_esp3.mid,--,PM2S_workspace\S_1277.pkl,{CPM}/midis/Albeniz/alb_esp3.mid
S_1278,4,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Albeniz/alb_esp4.mid,--,PM2S_workspace\S_1278.pkl,{CPM}/midis/Albeniz/alb_esp4.mid
S_1279,5,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Albeniz/alb_esp5.mid,--,PM2S_workspace\S_1279.pkl,{CPM}/midis/Albeniz/alb_esp5.mid
S_1280,6,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Albeniz/alb_esp6.mid,--,PM2S_workspace\S_1280.pkl,{CPM}/midis/Albeniz/alb_esp6.mid
S_1281,7,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Albeniz/alb_se1.mid,--,PM2S_workspace\S_1281.pkl,{CPM}/midis/Albeniz/alb_se1.mid
S_1282,8,CPM,--,../../MIDI-Datasets/Piano-MIDI/midis/Albeniz/alb_se2.mid,--,PM2S_workspace\S_1282.pkl,{CPM}/midis/Albeniz/alb_se2.mid
S_1283,9,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Albeniz/alb_se3.mid,--,PM2S_workspace\S_1283.pkl,{CPM}/midis/Albeniz/alb_se3.mid
S_1284,10,CPM,valid,../../MIDI-Datasets/Piano-MIDI/midis/Albeniz/alb_se4.mid,--,PM2S_workspace\S_1284.pkl,{CPM}/midis/Albeniz/alb_se4.mid
S_1285,11,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Albeniz/alb_se5.mid,--,PM2S_workspace\S_1285.pkl,{CPM}/midis/Albeniz/alb_se5.mid
S_1286,12,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Albeniz/alb_se6.mid,--,PM2S_workspace\S_1286.pkl,{CPM}/midis/Albeniz/alb_se6.mid
S_1287,13,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Albeniz/alb_se7.mid,--,PM2S_workspace\S_1287.pkl,{CPM}/midis/Albeniz/alb_se7.mid
S_1288,14,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Albeniz/alb_se8.mid,--,PM2S_workspace\S_1288.pkl,{CPM}/midis/Albeniz/alb_se8.mid
S_1289,45,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Bach/bach_846.mid,--,PM2S_workspace\S_1289.pkl,{CPM}/midis/Bach/bach_846.mid
S_1290,46,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Bach/bach_847.mid,--,PM2S_workspace\S_1290.pkl,{CPM}/midis/Bach/bach_847.mid
S_1291,48,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Bach/bach_850.mid,--,PM2S_workspace\S_1291.pkl,{CPM}/midis/Bach/bach_850.mid
S_1292,76,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Balakirev/islamei.mid,--,PM2S_workspace\S_1292.pkl,{CPM}/midis/Balakirev/islamei.mid
S_1293,129,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Beethoven/beethoven_opus10_1.mid,--,PM2S_workspace\S_1293.pkl,{CPM}/midis/Beethoven/beethoven_opus10_1.mid
S_1294,130,CPM,valid,../../MIDI-Datasets/Piano-MIDI/midis/Beethoven/beethoven_opus10_2.mid,--,PM2S_workspace\S_1294.pkl,{CPM}/midis/Beethoven/beethoven_opus10_2.mid
S_1295,131,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Beethoven/beethoven_opus10_3.mid,--,PM2S_workspace\S_1295.pkl,{CPM}/midis/Beethoven/beethoven_opus10_3.mid
S_1296,136,CPM,--,../../MIDI-Datasets/Piano-MIDI/midis/Beethoven/pathetique_1.mid,--,PM2S_workspace\S_1296.pkl,{CPM}/midis/Beethoven/pathetique_1.mid
S_1297,137,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Beethoven/pathetique_2.mid,--,PM2S_workspace\S_1297.pkl,{CPM}/midis/Beethoven/pathetique_2.mid
S_1298,138,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Beethoven/pathetique_3.mid,--,PM2S_workspace\S_1298.pkl,{CPM}/midis/Beethoven/pathetique_3.mid
S_1299,79,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Beethoven/beethoven_opus22_1.mid,--,PM2S_workspace\S_1299.pkl,{CPM}/midis/Beethoven/beethoven_opus22_1.mid
S_1300,80,CPM,valid,../../MIDI-Datasets/Piano-MIDI/midis/Beethoven/beethoven_opus22_2.mid,--,PM2S_workspace\S_1300.pkl,{CPM}/midis/Beethoven/beethoven_opus22_2.mid
S_1301,81,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Beethoven/beethoven_opus22_3.mid,--,PM2S_workspace\S_1301.pkl,{CPM}/midis/Beethoven/beethoven_opus22_3.mid
S_1302,82,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Beethoven/beethoven_opus22_4.mid,--,PM2S_workspace\S_1302.pkl,{CPM}/midis/Beethoven/beethoven_opus22_4.mid
S_1303,85,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Beethoven/mond_1.mid,--,PM2S_workspace\S_1303.pkl,{CPM}/midis/Beethoven/mond_1.mid
S_1304,86,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Beethoven/mond_2.mid,--,PM2S_workspace\S_1304.pkl,{CPM}/midis/Beethoven/mond_2.mid
S_1305,87,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Beethoven/mond_3.mid,--,PM2S_workspace\S_1305.pkl,{CPM}/midis/Beethoven/mond_3.mid
S_1306,100,CPM,valid,../../MIDI-Datasets/Piano-MIDI/midis/Beethoven/waldstein_1.mid,--,PM2S_workspace\S_1306.pkl,{CPM}/midis/Beethoven/waldstein_1.mid
S_1307,101,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Beethoven/waldstein_2.mid,--,PM2S_workspace\S_1307.pkl,{CPM}/midis/Beethoven/waldstein_2.mid
S_1308,102,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Beethoven/waldstein_3.mid,--,PM2S_workspace\S_1308.pkl,{CPM}/midis/Beethoven/waldstein_3.mid
S_1309,105,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Beethoven/appass_1.mid,--,PM2S_workspace\S_1309.pkl,{CPM}/midis/Beethoven/appass_1.mid
S_1310,106,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Beethoven/appass_2.mid,--,PM2S_workspace\S_1310.pkl,{CPM}/midis/Beethoven/appass_2.mid
S_1311,107,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Beethoven/appass_3.mid,--,PM2S_workspace\S_1311.pkl,{CPM}/midis/Beethoven/appass_3.mid
S_1312,110,CPM,valid,../../MIDI-Datasets/Piano-MIDI/midis/Beethoven/beethoven_les_adieux_1.mid,--,PM2S_workspace\S_1312.pkl,{CPM}/midis/Beethoven/beethoven_les_adieux_1.mid
S_1313,111,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Beethoven/beethoven_les_adieux_2.mid,--,PM2S_workspace\S_1313.pkl,{CPM}/midis/Beethoven/beethoven_les_adieux_2.mid
S_1314,112,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Beethoven/beethoven_les_adieux_3.mid,--,PM2S_workspace\S_1314.pkl,{CPM}/midis/Beethoven/beethoven_les_adieux_3.mid
S_1315,142,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Beethoven/elise.mid,--,PM2S_workspace\S_1315.pkl,{CPM}/midis/Beethoven/elise.mid
S_1316,113,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Beethoven/beethoven_opus90_1.mid,--,PM2S_workspace\S_1316.pkl,{CPM}/midis/Beethoven/beethoven_opus90_1.mid
S_1317,114,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Beethoven/beethoven_opus90_2.mid,--,PM2S_workspace\S_1317.pkl,{CPM}/midis/Beethoven/beethoven_opus90_2.mid
S_1318,117,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Beethoven/beethoven_hammerklavier_1.mid,--,PM2S_workspace\S_1318.pkl,{CPM}/midis/Beethoven/beethoven_hammerklavier_1.mid
S_1319,118,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Beethoven/beethoven_hammerklavier_2.mid,--,PM2S_workspace\S_1319.pkl,{CPM}/midis/Beethoven/beethoven_hammerklavier_2.mid
S_1320,119,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Beethoven/beethoven_hammerklavier_3.mid,--,PM2S_workspace\S_1320.pkl,{CPM}/midis/Beethoven/beethoven_hammerklavier_3.mid
S_1321,120,CPM,valid,../../MIDI-Datasets/Piano-MIDI/midis/Beethoven/beethoven_hammerklavier_4.mid,--,PM2S_workspace\S_1321.pkl,{CPM}/midis/Beethoven/beethoven_hammerklavier_4.mid
S_1322,143,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Borodin/bor_ps1.mid,--,PM2S_workspace\S_1322.pkl,{CPM}/midis/Borodin/bor_ps1.mid
S_1323,144,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Borodin/bor_ps2.mid,--,PM2S_workspace\S_1323.pkl,{CPM}/midis/Borodin/bor_ps2.mid
S_1324,145,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Borodin/bor_ps3.mid,--,PM2S_workspace\S_1324.pkl,{CPM}/midis/Borodin/bor_ps3.mid
S_1325,146,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Borodin/bor_ps4.mid,--,PM2S_workspace\S_1325.pkl,{CPM}/midis/Borodin/bor_ps4.mid
S_1326,147,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Borodin/bor_ps5.mid,--,PM2S_workspace\S_1326.pkl,{CPM}/midis/Borodin/bor_ps5.mid
S_1327,148,CPM,--,../../MIDI-Datasets/Piano-MIDI/midis/Borodin/bor_ps6.mid,--,PM2S_workspace\S_1327.pkl,{CPM}/midis/Borodin/bor_ps6.mid
S_1328,149,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Borodin/bor_ps7.mid,--,PM2S_workspace\S_1328.pkl,{CPM}/midis/Borodin/bor_ps7.mid
S_1329,150,CPM,valid,../../MIDI-Datasets/Piano-MIDI/midis/Brahms/brahms_opus1_1.mid,--,PM2S_workspace\S_1329.pkl,{CPM}/midis/Brahms/brahms_opus1_1.mid
S_1330,151,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Brahms/brahms_opus1_2.mid,--,PM2S_workspace\S_1330.pkl,{CPM}/midis/Brahms/brahms_opus1_2.mid
S_1331,152,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Brahms/brahms_opus1_3.mid,--,PM2S_workspace\S_1331.pkl,{CPM}/midis/Brahms/brahms_opus1_3.mid
S_1332,153,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Brahms/brahms_opus1_4.mid,--,PM2S_workspace\S_1332.pkl,{CPM}/midis/Brahms/brahms_opus1_4.mid
S_1333,154,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Brahms/br_im2.mid,--,PM2S_workspace\S_1333.pkl,{CPM}/midis/Brahms/br_im2.mid
S_1334,155,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Brahms/br_im5.mid,--,PM2S_workspace\S_1334.pkl,{CPM}/midis/Brahms/br_im5.mid
S_1335,156,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Brahms/br_im6.mid,--,PM2S_workspace\S_1335.pkl,{CPM}/midis/Brahms/br_im6.mid
S_1336,157,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Brahms/brahms_opus117_1.mid,--,PM2S_workspace\S_1336.pkl,{CPM}/midis/Brahms/brahms_opus117_1.mid
S_1337,158,CPM,train,../../MIDI-Datasets/Piano-MIDI/midis/Brahms/brahms_opus117_2.mid,--,PM2S_workspace\S_1337.pkl,{CPM}/midis/Brahms/brahms_opus117_2.mid
